Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-03 10:21:41,2021-11-03 10:21:41,"0,155s",PASSED
"navigateToUrl(""http://ats.faimerecruiter.com/"")",Chrome 95.0.4638.69,,,2021-11-03 10:21:41,2021-11-03 10:21:44,"2,142s",PASSED
ObjUsername = new com.kms.katalon.core.testobject.TestObject(username),Chrome 95.0.4638.69,,,2021-11-03 10:21:44,2021-11-03 10:21:44,"0,001s",PASSED
ObjPassword = new com.kms.katalon.core.testobject.TestObject(password),Chrome 95.0.4638.69,,,2021-11-03 10:21:44,2021-11-03 10:21:44,"0,004s",PASSED
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),Chrome 95.0.4638.69,,,2021-11-03 10:21:44,2021-11-03 10:21:44,"0,001s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),Chrome 95.0.4638.69,,,2021-11-03 10:21:44,2021-11-03 10:21:44,"0,001s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),Chrome 95.0.4638.69,,,2021-11-03 10:21:44,2021-11-03 10:21:44,"0,001s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",Chrome 95.0.4638.69,,,2021-11-03 10:21:44,2021-11-03 10:21:44,"0,005s",ERROR
Start listener action : sampleAfterTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:21:44,2021-11-03 10:21:44,"0,003s",PASSED
,,,,,,,
Test Cases/TestDataDrivenLogin,Chrome 95.0.4638.69,,,2021-11-03 10:21:44,2021-11-03 10:21:48,"4,542s",ERROR
Start listener action : sampleBeforeTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:21:44,2021-11-03 10:21:44,"0,027s",PASSED
"openBrowser("""")",Chrome 95.0.4638.69,,,2021-11-03 10:21:44,2021-11-03 10:21:47,"2,888s",PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-03 10:21:47,2021-11-03 10:21:47,"0,140s",PASSED
"navigateToUrl(""http://ats.faimerecruiter.com/"")",Chrome 95.0.4638.69,,,2021-11-03 10:21:47,2021-11-03 10:21:48,"1,434s",PASSED
ObjUsername = new com.kms.katalon.core.testobject.TestObject(username),Chrome 95.0.4638.69,,,2021-11-03 10:21:48,2021-11-03 10:21:48,"0,000s",PASSED
ObjPassword = new com.kms.katalon.core.testobject.TestObject(password),Chrome 95.0.4638.69,,,2021-11-03 10:21:48,2021-11-03 10:21:48,"0,000s",PASSED
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),Chrome 95.0.4638.69,,,2021-11-03 10:21:48,2021-11-03 10:21:48,"0,001s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),Chrome 95.0.4638.69,,,2021-11-03 10:21:48,2021-11-03 10:21:48,"0,001s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),Chrome 95.0.4638.69,,,2021-11-03 10:21:48,2021-11-03 10:21:48,"0,001s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",Chrome 95.0.4638.69,,,2021-11-03 10:21:48,2021-11-03 10:21:48,"0,005s",ERROR
Start listener action : sampleAfterTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:21:48,2021-11-03 10:21:48,"0,003s",PASSED
