Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleAfterTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:39:11,2021-11-03 10:39:11,"0,008s",PASSED
,,,,,,,
Test Cases/TestDataDrivenLogin,Chrome 95.0.4638.69,,,2021-11-03 10:39:11,2021-11-03 10:39:22,"10,953s",PASSED
Start listener action : sampleBeforeTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:39:12,2021-11-03 10:39:12,"0,005s",PASSED
"openBrowser("""")",Chrome 95.0.4638.69,,,2021-11-03 10:39:12,2021-11-03 10:39:15,"3,179s",PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-03 10:39:15,2021-11-03 10:39:15,"0,156s",PASSED
"navigateToUrl(""http://ats.faimerecruiter.com/"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:15,2021-11-03 10:39:16,"0,548s",PASSED
ObjUsername = new com.kms.katalon.core.testobject.TestObject(username),Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,000s",PASSED
ObjPassword = new com.kms.katalon.core.testobject.TestObject(password),Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,001s",PASSED
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,001s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,000s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,000s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,001s",PASSED
"ObjPassword.addProperty(""xpath"", EQUALS, ""//input[@id='password']"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,001s",PASSED
"ObjValider.addProperty(""xpath"", EQUALS, ""//input[@value='Login']"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,001s",PASSED
"ObjLogout.addProperty(""xpath"", EQUALS, ""//a[contains(text(),'Logout')]"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,000s",PASSED
"ObjMsgErr.addProperty(""xpath"", EQUALS, ""//p[@class=""failure""]"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,000s",PASSED
"waitForElementPresent(ObjUsername, 300)",Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:16,"0,427s",PASSED
"setText(ObjUsername, username)",Chrome 95.0.4638.69,,,2021-11-03 10:39:16,2021-11-03 10:39:17,"0,688s",PASSED
"setText(ObjPassword, password)",Chrome 95.0.4638.69,,,2021-11-03 10:39:17,2021-11-03 10:39:17,"0,702s",PASSED
click(ObjValider),Chrome 95.0.4638.69,,,2021-11-03 10:39:17,2021-11-03 10:39:18,"0,539s",PASSED
"if (verifyElementPresent(ObjLogout, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 10:39:18,2021-11-03 10:39:22,"4,429s",PASSED
"if (verifyElementPresent(ObjMsgErr, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 10:39:22,2021-11-03 10:39:22,"0,068s",PASSED
Start listener action : sampleAfterTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:39:22,2021-11-03 10:39:22,"0,002s",PASSED
,,,,,,,
Test Cases/TestDataDrivenLogin,Chrome 95.0.4638.69,,,2021-11-03 10:39:23,2021-11-03 10:40:52,"1m - 29,155s",PASSED
Start listener action : sampleBeforeTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:39:23,2021-11-03 10:39:23,"0,003s",PASSED
"openBrowser("""")",Chrome 95.0.4638.69,,,2021-11-03 10:39:23,2021-11-03 10:39:25,"2,358s",PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-03 10:39:25,2021-11-03 10:39:25,"0,159s",PASSED
"navigateToUrl(""http://ats.faimerecruiter.com/"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:25,2021-11-03 10:39:26,"0,529s",PASSED
ObjUsername = new com.kms.katalon.core.testobject.TestObject(username),Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,000s",PASSED
ObjPassword = new com.kms.katalon.core.testobject.TestObject(password),Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,000s",PASSED
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,000s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,000s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,001s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,000s",PASSED
"ObjPassword.addProperty(""xpath"", EQUALS, ""//input[@id='password']"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,001s",PASSED
"ObjValider.addProperty(""xpath"", EQUALS, ""//input[@value='Login']"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,000s",PASSED
"ObjLogout.addProperty(""xpath"", EQUALS, ""//a[contains(text(),'Logout')]"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,001s",PASSED
"ObjMsgErr.addProperty(""xpath"", EQUALS, ""//p[@class=""failure""]"")",Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,000s",PASSED
"waitForElementPresent(ObjUsername, 300)",Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:26,"0,442s",PASSED
"setText(ObjUsername, username)",Chrome 95.0.4638.69,,,2021-11-03 10:39:26,2021-11-03 10:39:27,"0,699s",PASSED
"setText(ObjPassword, password)",Chrome 95.0.4638.69,,,2021-11-03 10:39:27,2021-11-03 10:39:28,"0,664s",PASSED
click(ObjValider),Chrome 95.0.4638.69,,,2021-11-03 10:39:28,2021-11-03 10:39:28,"0,557s",PASSED
"if (verifyElementPresent(ObjLogout, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 10:39:28,2021-11-03 10:40:15,"47,204s",PASSED
"if (verifyElementPresent(ObjMsgErr, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 10:40:15,2021-11-03 10:40:52,"36,452s",PASSED
Start listener action : sampleAfterTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:40:52,2021-11-03 10:40:52,"0,005s",PASSED
