Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"ObjValider.addProperty(""xpath"", EQUALS, ""//input[@value='Login']"")",Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,002s",PASSED
"ObjLogout.addProperty(""xpath"", EQUALS, ""//a[contains(text(),'Logout')]"")",Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,005s",PASSED
"ObjMsgErr.addProperty(""xpath"", EQUALS, ""//p[@class=""failure""]"")",Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,004s",PASSED
"waitForElementPresent(ObjUsername, 300)",Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:54,"0,452s",PASSED
"setText(ObjUsername, username)",Chrome 95.0.4638.69,,,2021-11-03 11:50:54,2021-11-03 11:50:55,"0,674s",PASSED
"setText(ObjPassword, password)",Chrome 95.0.4638.69,,,2021-11-03 11:50:55,2021-11-03 11:50:55,"0,712s",PASSED
click(ObjValider),Chrome 95.0.4638.69,,,2021-11-03 11:50:55,2021-11-03 11:50:56,"0,993s",PASSED
"if (verifyElementPresent(ObjLogout, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 11:50:56,2021-11-03 11:51:37,"40,714s",PASSED
"if (verifyElementPresent(ObjMsgErr, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 11:51:37,2021-11-03 11:52:13,"36,434s",PASSED
Start listener action : sampleAfterTestCase,Chrome 95.0.4638.69,,,2021-11-03 11:52:13,2021-11-03 11:52:13,"0,007s",PASSED
,,,,,,,
Test Cases/TestDataDrivenLogin,Chrome 95.0.4638.69,,,2021-11-03 11:52:13,2021-11-03 11:52:18,"5,005s",FAILED
Start listener action : sampleBeforeTestCase,Chrome 95.0.4638.69,,,2021-11-03 11:52:13,2021-11-03 11:52:13,"0,003s",PASSED
"openBrowser("""")",Chrome 95.0.4638.69,,,2021-11-03 11:52:14,2021-11-03 11:52:16,"2,556s",PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-03 11:52:16,2021-11-03 11:52:16,"0,156s",PASSED
"navigateToUrl(""http://ats.faimerecruiter.com/"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:16,2021-11-03 11:52:17,"0,665s",PASSED
ObjUsername = new com.kms.katalon.core.testobject.TestObject(username),Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,000s",PASSED
ObjPassword = new com.kms.katalon.core.testobject.TestObject(password),Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,000s",PASSED
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,003s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,001s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,001s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,002s",PASSED
"ObjPassword.addProperty(""xpath"", EQUALS, ""//input[@id='password']"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,001s",PASSED
"ObjValider.addProperty(""xpath"", EQUALS, ""//input[@value='Login']"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,002s",PASSED
"ObjLogout.addProperty(""xpath"", EQUALS, ""//a[contains(text(),'Logout')]"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,000s",PASSED
"ObjMsgErr.addProperty(""xpath"", EQUALS, ""//p[@class=""failure""]"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,000s",PASSED
"waitForElementPresent(ObjUsername, 300)",Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:17,"0,423s",PASSED
"setText(ObjUsername, username)",Chrome 95.0.4638.69,,,2021-11-03 11:52:17,2021-11-03 11:52:18,"0,488s",FAILED
"setText(ObjPassword, password)",Chrome 95.0.4638.69,,,2021-11-03 11:52:18,2021-11-03 11:52:18,"0,276s",FAILED
click(ObjValider),Chrome 95.0.4638.69,,,2021-11-03 11:52:18,2021-11-03 11:52:18,"0,132s",FAILED
"if (verifyElementPresent(ObjLogout, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 11:52:18,2021-11-03 11:52:18,"0,046s",PASSED
"if (verifyElementPresent(ObjMsgErr, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 11:52:18,2021-11-03 11:52:18,"0,064s",PASSED
Start listener action : sampleAfterTestCase,Chrome 95.0.4638.69,,,2021-11-03 11:52:18,2021-11-03 11:52:18,"0,002s",PASSED
,,,,,,,
Test Cases/TestDataDrivenLogin,Chrome 95.0.4638.69,,,2021-11-03 11:52:19,2021-11-03 11:52:56,"37,672s",PASSED
Start listener action : sampleBeforeTestCase,Chrome 95.0.4638.69,,,2021-11-03 11:52:19,2021-11-03 11:52:19,"0,003s",PASSED
"openBrowser("""")",Chrome 95.0.4638.69,,,2021-11-03 11:52:19,2021-11-03 11:52:21,"2,409s",PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-03 11:52:21,2021-11-03 11:52:21,"0,139s",PASSED
"navigateToUrl(""http://ats.faimerecruiter.com/"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:21,2021-11-03 11:52:22,"0,707s",PASSED
ObjUsername = new com.kms.katalon.core.testobject.TestObject(username),Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,001s",PASSED
ObjPassword = new com.kms.katalon.core.testobject.TestObject(password),Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,000s",PASSED
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,000s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,001s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,000s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,000s",PASSED
"ObjPassword.addProperty(""xpath"", EQUALS, ""//input[@id='password']"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,001s",PASSED
"ObjValider.addProperty(""xpath"", EQUALS, ""//input[@value='Login']"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,000s",PASSED
"ObjLogout.addProperty(""xpath"", EQUALS, ""//a[contains(text(),'Logout')]"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,000s",PASSED
"ObjMsgErr.addProperty(""xpath"", EQUALS, ""//p[@class=""failure""]"")",Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,001s",PASSED
"waitForElementPresent(ObjUsername, 300)",Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:22,"0,333s",PASSED
"setText(ObjUsername, username)",Chrome 95.0.4638.69,,,2021-11-03 11:52:22,2021-11-03 11:52:23,"0,635s",PASSED
"setText(ObjPassword, password)",Chrome 95.0.4638.69,,,2021-11-03 11:52:23,2021-11-03 11:52:24,"0,850s",PASSED
click(ObjValider),Chrome 95.0.4638.69,,,2021-11-03 11:52:24,2021-11-03 11:52:24,"0,565s",PASSED
"if (verifyElementPresent(ObjLogout, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 11:52:24,2021-11-03 11:52:56,"31,371s",PASSED
"if (verifyElementPresent(ObjMsgErr, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 11:52:56,2021-11-03 11:52:56,"0,605s",PASSED
Start listener action : sampleAfterTestCase,Chrome 95.0.4638.69,,,2021-11-03 11:52:56,2021-11-03 11:52:56,"0,002s",PASSED
